,DataYear,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,ENERGYSTARScore,TotalGHGEmissions,Latitude,Longitude,BuildingAge,Electricity,NaturalGas,SteamUse,GFAPerBuilding,GFAPerFloor,GFABuildingRate,GFAParkingRate,SiteEnergyUse(kBtu)
521,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,6.0,Office,86.0,97.82,47.60247,-122.33621,106.0,0.7224915265903796,0.27750837233414705,0.0,112560.0,18760.0,1.0,0.0,4946798.5
522,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,6.0,Other,89.0,69.02,47.60223,-122.33602,106.0,0.6896842207866518,0.31031577921334813,0.0,86204.0,14367.333333333334,1.0,0.0,3241917.0
523,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,51.0,119.46,47.5829,-122.32417,31.0,0.8422826200130884,0.1577173799869116,0.0,145158.0,72579.0,1.0,0.0,8384523.0
524,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,2.0,Office,66.0,157.48,47.58716,-122.32214,65.0,0.819323529406047,0.18067647059395298,0.0,112896.0,56448.0,1.0,0.0,10287986.0
525,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,95.0,7.08,47.58685,-122.32501,56.0,0.9999998147893079,0.0,0.0,110613.0,110613.0,1.0,0.0,1015060.188
526,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,4.0,Non-Refrigerated Warehouse,97.0,95.86,47.58553,-122.32511,65.0,0.2916598971726353,0.7083399994105241,0.0,149881.0,37470.25,1.0,0.0,2417401.25
527,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,3.0,Non-Refrigerated Warehouse,12.0,75.29,47.58042,-122.32552,65.0,0.8988110864258227,0.10118875896903104,0.0,98220.0,32740.0,1.0,0.0,6468090.0
528,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,55.0,19.86,47.58096,-122.32313,46.0,0.9999999122288783,0.0,0.0,84420.0,84420.0,1.0,0.0,2848317.25
529,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,,155.74,47.57055,-122.3267,55.0,0.501593190687608,0.498406809312392,0.0,73335.0,73335.0,1.0,0.0,5197118.0
530,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,2.0,Distribution Center,,48.5,47.5794,-122.32848,88.0,0.5644216001074389,0.4355780510648837,0.0,56876.0,28438.0,1.0,0.0,1791715.625
531,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,16.0,178.62,47.58241,-122.32866,85.0,0.3629580816356527,0.6370419183643473,0.0,61200.0,30600.0,1.0,0.0,4912143.0
532,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,87.0,34.14,47.58772,-122.32686,29.0,0.6753853178907758,0.324614521380958,0.0,111908.0,111908.0,1.0,0.0,1555420.25
533,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,3.0,2.0,Other,,168.5,47.5908,-122.32828,30.0,0.6186032334754944,0.3813966936226236,0.0,21214.666666666668,31822.0,1.0,0.0,6858533.5
534,2016,NONRESIDENTIAL,Mixed Use Property,GREATER DUWAMISH,3.0,2.0,Non-Refrigerated Warehouse,,25.37,47.59439,-122.32839,86.0,0.9999999313124589,0.0,0.0,36251.0,54376.5,0.8265794966575635,0.17342050334243653,3639670.25
536,2016,NONRESIDENTIAL,Office,BALLARD,1.0,4.0,Office,5.0,33.58,47.6633,-122.37549,15.0,1.0,0.0,0.0,92092.0,23023.0,0.7713699344134127,0.22863006558658733,4817062.0
537,2016,NONRESIDENTIAL,Entrepot,MAGNOLIA / QUEEN ANNE,0.0,3.0,Non-Refrigerated Warehouse,,86.9,47.6592,-122.38437,42.0,0.34846455776011936,0.6515352291630577,0.0,,18753.0,1.0,0.0,2346571.5
539,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,4.0,Office,73.0,61.86,47.64912,-122.34823,8.0,0.9999998873047061,0.0,0.0,202623.0,50655.75,0.5614762391238902,0.43852376087610984,8873485.0
540,2016,NONRESIDENTIAL,Office,LAKE UNION,1.0,2.0,Office,33.0,38.21,47.64932,-122.35187,16.0,0.9999998175698147,0.0,0.0,77174.0,38587.0,0.6656905175318112,0.33430948246818876,5481549.0
541,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,5.0,Office,57.0,47.82,47.62817,-122.34212,18.0,0.9999998542103611,0.0,0.0,110524.0,22104.8,1.0,0.0,6859198.0
544,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,7.0,Office,88.0,68.06,47.62225,-122.35915,16.0,0.9806816485597076,0.01931812037611702,0.0,241875.0,34553.57142857143,0.6498645994832042,0.35013540051679587,8655604.0
545,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,5.0,Office,85.0,65.03,47.61949,-122.35639,42.0,0.8544404846426885,0.14555930486640248,0.0,102930.0,20586.0,0.8181288254153308,0.1818711745846692,4750799.0
546,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,3.0,Office,,260.13,47.61472,-122.35566,114.0,0.6824216931568797,0.31757822371483674,0.0,76893.0,25631.0,1.0,0.0,12029600.0
547,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,8.0,Office,65.0,119.93,47.61732,-122.34791,41.0,0.8728855191049795,0.12711437386792085,0.0,150000.0,18750.0,0.8424666666666667,0.15753333333333333,9343428.0
550,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,11.0,Office,83.0,346.62,47.61481,-122.33969,53.0,0.6279777682040512,0.1205028285368208,0.25151925082666304,169020.0,15365.454545454546,1.0,0.0,11480494.0
555,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,4.0,Retail Store,80.0,109.85,47.61203,-122.33486,87.0,0.864358654095754,0.13564128568988168,0.0,78920.0,19730.0,1.0,0.0,8303666.5
556,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,7.0,Office,93.0,109.16,47.61051,-122.34439,37.0,0.94086758650142,0.2735111097633396,0.0,131143.0,18734.714285714286,0.3353819876013207,0.6646180123986793,5177270.5
558,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,4.0,Office,,150.88,47.61505,-122.32,108.0,0.2641488938488589,0.7358510383446427,0.0,55520.0,13880.0,1.0,0.0,3686962.25
559,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,10.0,Office,97.0,133.8,47.61036,-122.34037,108.0,0.5945418605036173,0.0,0.4054581726073208,132998.0,13299.8,1.0,0.0,3775187.5
560,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,3.0,Retail Store,59.0,27.82,47.60956,-122.33715,76.0,0.9043352585185918,0.0956645368268682,0.0,83118.0,27706.0,1.0,0.0,2443141.5
561,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,3.0,Retail Store,39.0,54.4,47.60925,-122.33734,92.0,0.9999803260757487,1.960983980747495e-05,0.0,77555.0,25851.666666666668,1.0,0.0,7802205.5
562,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,6.0,Office,57.0,20.12,47.60765,-122.34097,107.0,0.9999998267583208,0.0,0.0,51218.0,8536.333333333334,1.0,0.0,2886141.5
567,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,7.0,Office,91.0,41.8,47.60576,-122.33922,106.0,0.9534891557283579,0.04651073522206474,0.0,122356.0,17479.428571428572,1.0,0.0,4585070.5
568,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,3.0,Office,89.0,13.72,47.60366,-122.33328,95.0,0.9999999365048766,0.0,0.0,52298.0,17432.666666666668,1.0,0.0,1968655.125
569,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,17.0,Office,75.0,169.06,47.60304,-122.33362,105.0,0.743044363482162,0.0,0.2569555070524951,116640.0,6861.176470588235,1.0,0.0,6758565.5
571,2016,NONRESIDENTIAL,Medical,EAST,1.0,5.0,Medical Office,15.0,89.41,47.60663,-122.32157,28.0,0.9237419098094067,0.0762580901905933,0.0,188339.0,37667.8,0.4726848926669463,0.5273151073330536,8523594.0
572,2016,NONRESIDENTIAL,School,CENTRAL,1.0,2.0,College/University,,9.31,47.6094,-122.31506,100.0,0.8588032806708475,0.1411959952471256,0.0,60122.0,30061.0,1.0,0.0,690529.5
573,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,6.0,Office,83.0,31.43,47.5981,-122.33369,106.0,0.9830020332023924,0.016997966797607532,0.0,95000.0,15833.333333333334,0.8557894736842105,0.14421052631578948,4052720.0
575,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,8.0,Office,96.0,94.59,47.59878,-122.33088,18.0,0.9999998525959475,0.0,0.0,446261.0,55782.625,0.7203699180524402,0.27963008194755984,13568148.0
576,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,2.0,Other,,51.56,47.59273,-122.33455,77.0,0.4501981124827328,0.549801573924101,0.0,58492.0,29246.0,1.0,0.0,1594422.5
577,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,6.0,Office,30.0,30.35,47.58958,-122.33369,109.0,0.999999770274694,0.0,0.0,62370.0,10395.0,1.0,0.0,4353025.0
578,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,83.0,73.58,47.58454,-122.3269,56.0,0.47427772320364303,0.5257223828914456,0.0,73296.0,73296.0,1.0,0.0,2356376.75
579,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,4.0,Other,,179.45,47.5829,-122.32417,72.0,0.8822950332941053,0.11770482848151954,0.0,99122.0,24780.5,1.0,0.0,14469228.0
580,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,1.0,Other,,89.94,47.58251,-122.32528,31.0,0.8438789571552257,0.15612096404268583,0.0,66133.0,66133.0,1.0,0.0,6345009.5
581,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,,111.23,47.57613,-122.33864,64.0,0.4690466910011859,0.5309530968161783,0.0,115668.0,57834.0,1.0,0.0,3534690.75
582,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,1.0,Other,,46.52,47.56301,-122.32564,46.0,0.9999998501454638,0.0,0.0,141686.0,141686.0,1.0,0.0,6673138.0
583,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,1.0,Office,95.0,152.28,47.55695,-122.33176,66.0,0.6218394736196443,0.3781605263803557,0.0,93610.0,93610.0,1.0,0.0,6235947.0
584,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,2.0,Office,67.0,60.92,47.55238,-122.32762,43.0,0.9581560392498087,0.041843814633711555,0.0,156188.0,78094.0,1.0,0.0,6843855.0
585,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,11.0,13.61,47.54923,-122.32446,50.0,0.9999998719167972,0.0,0.0,115620.0,115620.0,1.0,0.0,1951856.25
586,2016,NONRESIDENTIAL,Office,GREATER DUWAMISH,1.0,5.0,Office,93.0,75.12,47.54699,-122.32882,41.0,0.9999999071981392,0.0,0.0,238148.0,47629.6,1.0,0.0,10775646.0
588,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,31.0,131.64,47.53628,-122.3329,47.0,0.49455737605328304,0.5054426239467169,0.0,55450.0,55450.0,1.0,0.0,4345698.0
589,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,32.0,89.53,47.52549,-122.33064,37.0,0.44897573705572846,0.5510242629442715,0.0,54880.0,54880.0,1.0,0.0,2763597.0
590,2016,NONRESIDENTIAL,Retail Store,DELRIDGE,1.0,1.0,Retail Store,81.0,158.55,47.52222,-122.36892,24.0,0.6807050439163838,0.31929481919995883,0.0,102500.0,102500.0,1.0,0.0,7305474.0
591,2016,NONRESIDENTIAL,Other,NORTHEAST,1.0,6.0,Parking,,119.92,47.66478,-122.29804,14.0,0.8595776153569454,0.14042227247913555,0.0,361398.0,60233.0,0.24487683938483334,0.7551231606151667,8915523.0
592,2016,NONRESIDENTIAL,Supermarket,GREATER DUWAMISH,1.0,1.0,Supermarket/Grocery Store,57.0,195.43,47.57903,-122.29982,53.0,0.5817071870729018,0.41829281292709825,0.0,50785.0,50785.0,1.0,0.0,7439009.0
594,2016,NONRESIDENTIAL,Other,NORTH,1.0,5.0,Parking,,99.14,47.70911,-122.32529,16.0,0.9571199786226409,0.042879931101349265,0.0,303255.0,60651.0,0.9346424626139718,0.06535753738602826,11077140.0
596,2016,NONRESIDENTIAL,Mixed Use Property,DOWNTOWN,1.0,4.0,Non-Refrigerated Warehouse,,29.16,47.59937,-122.33116,114.0,0.5973432551422758,0.40265696392733985,0.0,73320.0,18330.0,1.0,0.0,1141189.75
597,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,Office,77.0,67.51,47.6252,-122.36737,8.0,0.9999998967366617,0.0,0.0,242686.0,60671.5,0.5872196995294331,0.4127803004705669,9683979.0
598,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,6.0,Office,83.0,74.45,47.5992,-122.33223,,0.851879259005483,0.14812064827516508,0.0,95760.0,15960.0,0.8345864661654135,0.16541353383458646,5392617.5
599,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,57.0,24.12,47.56733,-122.3352,70.0,0.9999997109444803,0.0,0.0,179413.0,179413.0,1.0,0.0,3459543.0
600,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,0.0,1.0,Non-Refrigerated Warehouse,,4.22,47.57513,-122.33739,99.0,0.9999996905793479,0.0,0.0,,65288.0,1.0,0.0,605971.1875
601,2016,NONRESIDENTIAL,Entrepot,DELRIDGE,1.0,1.0,Non-Refrigerated Warehouse,98.0,4.2,47.5725,-122.3571,50.0,1.0,0.0,0.0,170632.0,170632.0,1.0,0.0,602245.0
602,2016,NONRESIDENTIAL,Office,MAGNOLIA / QUEEN ANNE,1.0,10.0,Office,87.0,106.12,47.63264,-122.34171,22.0,0.9495169596961603,0.05048295266317202,0.0,381511.0,38151.1,1.0,0.0,11410228.0
603,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,17.0,Office,91.0,95.03,47.60214,-122.32726,7.0,0.9999999266385697,0.0,0.0,413264.0,24309.647058823528,0.6658358821479732,0.33416411785202677,13631141.0
604,2016,NONRESIDENTIAL,Mixed Use Property,NORTHEAST,1.0,6.0,Office,63.0,79.39,47.6586,-122.3124,7.0,0.7974623226164598,0.20253757462026659,0.0,122400.0,20400.0,0.5563725490196079,0.44362745098039214,4865551.5
605,2016,NONRESIDENTIAL,Retail Store,NORTHEAST,1.0,2.0,Retail Store,,110.41,47.66246,-122.29898,60.0,0.7122726331286215,0.2877272751861051,0.0,93803.0,46901.5,1.0,0.0,5453438.5
606,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,2.0,Non-Refrigerated Warehouse,47.0,20.94,47.51304,-122.28394,50.0,1.0,0.0,0.0,123000.0,61500.0,1.0,0.0,3004271.0
607,2016,NONRESIDENTIAL,Medical,EAST,1.0,5.0,Medical Office,70.0,69.3,47.6056366,-122.3214798,13.0,0.9999998994096149,0.0,0.0,275130.0,55026.0,0.5893577581506924,0.4106422418493076,9941308.0
608,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,90.0,27.24,47.51168,-122.28285,38.0,0.5900271776124328,0.40997305997487754,0.0,60448.0,60448.0,1.0,0.0,1052244.75
610,2016,NONRESIDENTIAL,Other,MAGNOLIA / QUEEN ANNE,3.0,4.0,Other,,406.04,47.61915,-122.35871,88.0,0.3616223490765781,0.6383775612159382,0.0,20866.666666666668,15650.0,1.0,0.0,11147342.0
611,2016,NONRESIDENTIAL,Mixed Use Property,EAST,1.0,4.0,Other,,20.85,47.60453796,-122.3203278,12.0,0.9809427061022167,0.0190571056013482,0.0,77412.0,19353.0,0.7208184777553868,0.27918152224461323,2655387.5
612,2016,NONRESIDENTIAL,Medical,EAST,1.0,5.0,Medical Office,59.0,133.5,47.60796711,-122.3195445,26.0,0.9238230741220046,0.07617684733196411,0.0,289419.0,57883.8,0.4500810243971543,0.5499189756028457,12731388.0
613,2016,NONRESIDENTIAL,Other,NORTH,1.0,5.0,Financial Office,18.0,54.18,47.6993,-122.32378,29.0,0.9999999356659447,0.0,0.0,90266.0,18053.2,1.0,0.0,7771933.5
614,2016,NONRESIDENTIAL,Entrepot,BALLARD,1.0,4.0,Non-Refrigerated Warehouse,87.0,14.49,47.6582,-122.36434,12.0,0.8816489291824342,0.11835117805857526,0.0,87332.0,21833.0,0.9260523061420785,0.07394769385792149,1165598.875
615,2016,NONRESIDENTIAL,Hotel,EAST,1.0,6.0,Hotel,28.0,453.76,47.61210727,-122.3205972,13.0,0.41770916285789134,0.5822907625711211,0.0,150545.0,25090.833333333332,0.667760470291275,0.33223952970872495,13410041.0
617,2016,NONRESIDENTIAL,Hotel,MAGNOLIA / QUEEN ANNE,1.0,5.0,Hotel,8.0,278.97,47.62562,-122.35121,8.0,0.5109063660862785,0.489093528031812,0.0,111856.0,22371.2,0.8098179802603347,0.19018201973966528,9444484.0
618,2016,NONRESIDENTIAL,Entrepot,EAST,1.0,4.0,Non-Refrigerated Warehouse,83.0,7.56,47.61818,-122.31728,28.0,0.9999994232878888,0.0,0.0,132828.0,33207.0,1.0,0.0,1083729.625
619,2016,NONRESIDENTIAL,Entrepot,DELRIDGE,1.0,1.0,Non-Refrigerated Warehouse,1.0,284.01,47.53935,-122.34402,46.0,0.710246026767365,0.28975390161350034,0.0,70400.0,70400.0,1.0,0.0,13962749.0
620,2016,NONRESIDENTIAL,Retail Store,NORTHWEST,1.0,1.0,Retail Store,60.0,295.12,47.71417,-122.34256,21.0,0.5540335737700511,0.4459663328854665,0.0,101830.0,101830.0,1.0,0.0,10713006.0
621,2016,NONRESIDENTIAL,School,CENTRAL,2.0,4.0,College/University,,109.71,47.5997,-122.30364,42.0,0.8371944586723836,0.1628054093158092,0.0,57000.0,28500.0,1.0,0.0,7575080.0
623,2016,NONRESIDENTIAL,Entrepot,SOUTHWEST,1.0,1.0,Non-Refrigerated Warehouse,88.0,13.07,47.57311,-122.3601,51.0,0.8863820720687244,0.11361816163079262,0.0,152365.0,152365.0,1.0,0.0,1069749.75
625,2016,NONRESIDENTIAL,Retail Store,GREATER DUWAMISH,1.0,1.0,Retail Store,,134.82,47.54862,-122.32272,58.0,0.6101839238633433,0.38981589102623554,0.0,74178.0,74178.0,1.0,0.0,5402181.0
626,2016,NONRESIDENTIAL,Entrepot,NORTH,1.0,4.0,Non-Refrigerated Warehouse,96.0,16.27,47.70799,-122.30185,29.0,0.6370361178855511,0.3629636087984784,0.0,80360.0,20090.0,1.0,0.0,686019.1875
627,2016,SCHOOL,School,SOUTHWEST,1.0,1.0,K-12 School,92.0,95.54,47.5795,-122.38723,66.0,0.29710842377231145,0.7028914731231809,0.0,61183.0,61183.0,1.0,0.0,2424724.25
628,2016,NONRESIDENTIAL,Supermarket,EAST,1.0,3.0,Supermarket/Grocery Store,71.0,267.0,47.61318,-122.32122,20.0,0.5768681260451468,0.42313177472420826,0.0,119190.0,39730.0,1.0,0.0,10077532.0
629,2016,NONRESIDENTIAL,Other,GREATER DUWAMISH,1.0,2.0,Automobile Dealership,,13.51,47.59394,-122.32452,8.0,0.9999999355209153,0.0,0.0,51856.0,25928.0,1.0,0.0,1938613.125
630,2016,NONRESIDENTIAL,Mixed Use Property,GREATER DUWAMISH,1.0,3.0,Office,3.0,49.29,47.58718,-122.33467,95.0,0.9999999292886288,0.0,0.0,66138.0,22046.0,0.80970092836191,0.19029907163809007,7070998.5
634,2016,NONRESIDENTIAL,Residential,LAKE UNION,1.0,3.0,Multifamily Housing,32.0,25.6,47.64859,-122.33311,16.0,0.8733302406416242,0.1266695090055661,0.0,93079.0,31026.333333333332,0.612232619602703,0.3877673803972969,1997181.5
641,2016,NONRESIDENTIAL,Worship Facility,NORTHEAST,1.0,2.0,Worship Facility,90.0,31.74,47.67738,-122.28996,59.0,0.2673070550237588,0.7326931858686415,0.0,22220.0,11110.0,1.0,0.0,778355.8125
642,2016,SCHOOL,School,NORTHEAST,1.0,1.0,K-12 School,87.0,89.08,47.69054,-122.29705,61.0,0.3232029465434066,0.6767971606628822,0.0,46732.0,46732.0,1.0,0.0,2331952.75
646,2016,NONRESIDENTIAL,Mixed Use Property,GREATER DUWAMISH,1.0,1.0,Office,,30.52,47.54437,-122.30863,54.0,0.8272939061696098,0.17270609383039018,0.0,44700.0,44700.0,1.0,0.0,2042771.0
647,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,1.0,11.29,47.54137,-122.33051,40.0,0.999999768363576,0.0,0.0,44100.0,44100.0,1.0,0.0,1618916.375
648,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,13.0,24.39,47.54113,-122.32633,51.0,0.719339071158494,0.28066072462421465,0.0,27800.0,27800.0,1.0,0.0,1224186.25
650,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,3.0,17.87,47.55436,-122.33631,15.0,1.0,0.0,0.0,46340.0,46340.0,1.0,0.0,2564004.0
651,2016,SCHOOL,Other,GREATER DUWAMISH,3.0,1.0,Manufacturing/Industrial Plant,,101.5,47.54134,-122.30529,22.0,0.16111804275014935,0.8388817322372218,0.0,7600.0,22800.0,1.0,0.0,2222097.5
653,2016,NONRESIDENTIAL,Office,CENTRAL,1.0,3.0,Office,69.0,36.02,47.60191,-122.31438,106.0,0.7508376743737195,0.24916219746802867,0.0,38460.0,12820.0,1.0,0.0,1950713.25
659,2016,NONRESIDENTIAL,Worship Facility,NORTHWEST,1.0,2.0,Worship Facility,54.0,43.84,47.68576,-122.35481,94.0,0.14589012247478003,0.8541092163214191,0.0,21022.0,10511.0,1.0,0.0,945245.625
666,2016,SCHOOL,School,SOUTHWEST,1.0,2.0,K-12 School,93.0,70.76,47.5773,-122.4074,62.0,0.37815293720142223,0.6218467477891536,0.0,51489.0,25744.5,1.0,0.0,1984067.625
670,2016,NONRESIDENTIAL,Distribution Center,GREATER DUWAMISH,1.0,1.0,Distribution Center,49.0,86.46,47.51127,-122.281,49.0,0.2769014495481598,0.7230986670753153,0.0,48001.0,48001.0,1.0,0.0,2143650.75
671,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,3.58,47.51399,-122.27946,37.0,0.9986093761048389,0.0013906238951611003,0.0,26380.0,26380.0,1.0,0.0,509124.0
672,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,10.0,77.04,47.51018,-122.28192,47.0,0.49872282717254907,0.5012772705042379,0.0,37351.0,37351.0,1.0,0.0,2559461.75
673,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,73.0,2.41,47.51127,-122.281,35.0,1.0000009035273165,0.0,0.0,30375.0,30375.0,1.0,0.0,345866.6875
674,2016,NONRESIDENTIAL,Entrepot,GREATER DUWAMISH,1.0,1.0,Non-Refrigerated Warehouse,,2.57,47.51104,-122.28245,37.0,0.999998646056029,0.0,0.0,30004.0,30004.0,1.0,0.0,369291.5
677,2016,NONRESIDENTIAL,Other,NORTHEAST,1.0,3.0,Other,,416.07,47.68541,-122.27097,88.0,0.32831778010926355,0.6716822198907365,0.0,39971.0,13323.666666666666,1.0,0.0,10960107.0
679,2016,NONRESIDENTIAL,Worship Facility,BALLARD,1.0,2.0,Worship Facility,90.0,21.93,47.68164,-122.3753,102.0,0.21894483509960735,0.7810547971352073,0.0,33589.0,16794.5,1.0,0.0,509836.1875
682,2016,NONRESIDENTIAL,Office,BALLARD,1.0,3.0,Office,46.0,22.65,47.66587,-122.38476,37.0,0.9986837224115956,0.001316199963966736,0.0,43500.0,14500.0,1.0,0.0,3220635.25
683,2016,NONRESIDENTIAL,Office,BALLARD,1.0,2.0,Office,12.0,37.78,47.67528,-122.40836,38.0,0.7192732211055074,0.2807268448123717,0.0,28492.0,14246.0,1.0,0.0,1896298.875
684,2016,NONRESIDENTIAL,Office,BALLARD,1.0,3.0,Office,,9.77,47.6744,-122.40735,53.0,1.0000000892018726,0.0,0.0,22325.0,7441.666666666667,1.0,0.0,1401315.875
685,2016,NONRESIDENTIAL,Restaurant,BALLARD,1.0,3.0,Restaurant,,9.47,47.67398,-122.40765,39.0,1.0,0.0,0.0,22719.0,7573.0,1.0,0.0,1358519.0
687,2016,NONRESIDENTIAL,Medical,DOWNTOWN,1.0,2.0,Laboratory,,50.55,47.61597,-122.33086,70.0,0.9999998620991896,0.0,0.0,44588.0,22294.0,0.5065937023414372,0.49340629765856286,7251589.0
703,2016,SCHOOL,School,CENTRAL,1.0,2.0,K-12 School,92.0,71.06,47.60842,-122.30093,91.0,0.36826871682258444,0.6317310925779223,0.0,37327.0,18663.5,1.0,0.0,1967476.375
705,2016,NONRESIDENTIAL,Retail Store,DOWNTOWN,1.0,2.0,Retail Store,69.0,169.75,47.59692,-122.31543,99.0,0.6090271648885307,0.39097268777248506,0.0,147545.0,73772.5,1.0,0.0,6787070.0
706,2016,NONRESIDENTIAL,Other,NORTH,1.0,2.0,Other,,7.77,47.68339,-122.31947,93.0,0.9999994391523483,0.0,0.0,21462.0,10731.0,1.0,0.0,1114384.625
715,2016,SCHOOL,School,NORTHWEST,1.0,2.0,K-12 School,78.0,83.59,47.68636,-122.3423,86.0,0.34576751122703336,0.6542322665104903,0.0,47602.0,23801.0,1.0,0.0,2249592.5
716,2016,NONRESIDENTIAL,Other,NORTHWEST,1.0,2.0,Social/Meeting Hall,,63.48,47.67713,-122.35398,99.0,0.14123504704140774,0.8587649529585922,0.0,28072.0,14036.0,1.0,0.0,1362523.0
720,2016,NONRESIDENTIAL,Restaurant,DOWNTOWN,1.0,2.0,Restaurant,,207.6,47.61468,-122.34925,61.0,0.24579264542166301,0.7542071533729963,0.0,31020.0,15510.0,1.0,0.0,4970047.0
721,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,2.0,Office,,29.62,47.61402,-122.35016,99.0,0.7588584388849993,0.24114148473943675,0.0,21600.0,10800.0,1.0,0.0,1636649.125
722,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,5.0,Office,59.0,141.2,47.6158,-122.35126,42.0,0.44315412458335,0.55684587541665,0.0,61825.0,12365.0,0.7845531742822482,0.21544682571775173,4322873.0
725,2016,NONRESIDENTIAL,Office,DOWNTOWN,1.0,3.0,Office,96.0,9.82,47.61683,-122.35176,74.0,0.9999997337198774,0.0,0.0,64630.0,21543.333333333332,1.0,0.0,1408291.375
726,2016,NONRESIDENTIAL,Worship Facility,DOWNTOWN,1.0,2.0,Worship Facility,15.0,42.19,47.61636,-122.35094,68.0,0.2735290998969877,0.7264713798995018,0.0,20920.0,10460.0,1.0,0.0,1042108.5
